index	label	text
4035	1	很殺時間的小地方，可以帶小孩或是老人來DIY，門票可全額抵飲食消費，也可以折抵DIY，很棒！
4036	1	適合國小以上孩童遊玩，,能盡情攀爬。
4037	1	2023/02/11初訪。,去完北屯眷村之後，來洋樓這邊參觀，裡面有500年值1200萬的盆栽（不知道這樣形容是否正確），真的所見所聞不可取代。這邊的建築物都保存的很好，還有好多花跟景觀可以拍照，咖啡廳裏的芭樂檸檬咖啡清爽好喝有特色。
4038	0	髒亂毫無規劃的景點
4039	0	差评！！地方肮脏！很多人！！
4040	1	留置今最賞心悅目的藝術美
4041	0	112.04.02 天氣良好，人沒有很多，但是車位很不夠，停車格沒有幾個，所以大家都往上開停路邊，會造成上下山的車子要會車，有點麻煩。,山的下、中、上都有廁所，我認為超級方便，對於老人家或小孩很友善。,風景不錯，有階梯的步道，也有一般柏油路面的步道，超級棒的，這樣對於帶毛孩子，不能一直爬樓梯，很方便！,假日可以來走走！
4042	1	冬天就是來苗栗大湖的最佳時節之一，大湖盛產草莓也有溫泉，喜歡草莓文化可以先來文化館，可以當作旅遊的中途休息站，有乾淨的廁所和免費停車場。裡面有各式各樣的草莓製品如餅乾、果醬和軟糖、草莓香腸和草莓貢丸都有~~~
4043	0	紅樓茶坊的服務生態度很差，明明就點了飲料坐在裡面，大概1個小時後，飲料喝完了，服務生來收空杯時說了一句「這裡有低消喔」，所以我剛剛點的是什麼？當我沒消費嗎？還是飲料喝完就想趕人走了？
4044	1	好看又好拍，舒服的小景點,提醒行動不便的人，會難進入建築內
4045	1	來膜拜一下
4046	1	裡面有小朋友可以看的劇場跟玩的地方，另外還有當地農產品，可以走走逛逛~
4047	0	假日人潮多到爆，違規停車的一堆導致行人機車汽車要爭道各種險象環生，原本的地下停車場可能有外租給別人，車位又更少了
4048	1	順遊好景點
4049	1	寬闊乾淨舒服的環境、有造景瀑布山水；有樓台階梯的古色古香建築；也有荷花池和林蔭步道；結合中西方的庭院造景設計和藝術兼具的風格。佔地遼闊；不收門票周遭停車方便。適合自己一人或者偕一家老小放鬆拍照的好去處！寵物不落地喔！
4050	1	非常好參觀的點
4051	1	自從三年前的國慶後人變得很多，少了很多寧靜，但是人變多了，整個公園也有生氣多了
4052	1	這個冷門景點原來是外國背包客的熱點.身為台灣人第一次來真是汗顏......風景確實是無敵的！
4053	1	隨然是短短的航程，但是經過了解說員的講解可以更了解這邊的生態。
4054	1	假日人潮很多，有時還有廠家在這辦活動，平日或早一點就很清靜，可以看海景，還有餐廳.小吃店可以享用美食。
4055	1	走進去發現在裡面營業的商家蠻多的。,加上有放置很多大型的商品廣告立牌，棚架破壞洋樓空間的懷古美感。,還有諾大的庭園沒有做更好的打理。 …
4056	0	真奇怪！
4057	0	根本來罰站的，每一個項目都要排隊30分鐘以上，買一日票完全浪費錢，強烈建議不要買。
4058	1	非常豐富的手套資訊分享，工作人員都展現非常高的熱誠。甚至我在搜尋中午用餐地點同時，就有工作人員上前主動詢問是否需要幫忙，也分享了適合我的餐廳，相當窩心。整體而言可以充分感受到創辦人跟團隊的用心。
4059	1	億載金城，古老了，保存好有歷史了，風景好，美，在附近也有安平古堡，景點多，美食好，
4060	0	食物差，貴，音樂低俗吵雜，沒垃圾桶。
4061	1	這一區和樹屋結合，為老屋注入新的生命，值得一看！偶爾會有不定期的展覽
4062	1	一開始到了景點的周圍看到的景象其實有點荒涼，還以為走錯了，雖然外觀非常不起眼，但一入園區內之後打開眼界！
4063	0	現在的游客怎麼少那麼多？
4064	0	地上用玻璃，應該貼地滑危險告示！這構思能具體化也是讓人投降了！
4065	1	草地的草有點高了！有魚池，鴿子很多…
4066	1	豐富好玩的參觀工廠，適合帶小朋友來放電。,老闆是個有趣的人，除了本業做手套，還喜歡收藏奇石和貝殼。觀光工廠內有許多童樂設施，非常有趣！也有電梯，不用擔心長者和嬰兒推車。,1F 手套產業的歷史和興衰，以及購物中心，多是機能手套。 …
4067	1	周圍的廣場非常寬闊，停車場停車也方便，非常適合一家大小出遊放風，風景優美！館內展覽多樣化，值得一看！
4068	1	館內有各式各樣的收藏展品、標本可以欣賞，也有許多名畫；戶外的鵝群十分親人，造景也非常適合拍照，不少拍攝婚紗照的伴侶檔，周邊交通也很方便，超級棒的。
4069	1	第一次搭台灣好行到日月潭，下車的地方就有很多自行車可以租借:bicycle:沿著向山自行車道騎，每個角度的日月潭都美得像幅畫！清水模建築的向山服務中心，很適合在裡面喝杯咖啡放鬆身心:hot_beverage:回程在碼頭附近吃個在地美食，逍遙的半日遊行程:smiling_face_with_hearts: …
4070	0	別被過度的觀光包裝給騙了，這裡又貴又沒什麼特色！交通更差！！
4071	0	清明連假還特地請假提早一天避開人群，到這邊卻都是國中小畢業旅行，所以的娛樂設施都排不到無法玩，完全花錢買經驗。優惠券的套餐都兩三百起跳，還規定只能折抵套餐⋯⋯⋯餐點味道非常淡份量也很少。
4072	0	非常難停車，道路狹窄彎曲，豪無規劃管理，遊客擁擠，商家雜亂，地方政府，在地商家，只想賺錢，不思進取，這麼多年了，未曾見到改進
4073	1	大坑風景區，順路下山可以去的漂亮景點，下午也有夕陽:sunset: …
4074	0	爛
4075	0	但有一家賣動物的阿伯真的很不老實
4076	1	遊民很多。
4077	1	非常值得一遊的景點！,館中的民俗文物都具有相當年代！,巴洛克式的建築風格，充滿細節！,是一個適合大人小孩寓教於樂的好地方！
4078	0	水火同源對面的樹叫臘腸樹，不能吃唷！
4079	1	我覺得很好玩
4080	1	空氣好公園乾淨
4081	1	很棒的博物館，裡面有很多館長的作品值得駐足欣賞，還能了解台灣手套發展的歷史～ :thumbs_up: …
4082	1	視野很好也很好拍~站在鐵橋上空氣中甜甜的，真不錯!
4083	1	東西多，好吃，建議天氣涼爽一點再逛，太熱真的待不住。
4084	1	參加興南旅行社忘憂森林妖怪村紫南宮一日遊在這裡借廁所廁所有好幾間，順便可以買零食，像小超市賣的東西和農會賣的食品，有烏龍茶免費。
4085	1	由側面小門進入，與外面的吵雜完全不同氛圍，清幽、乾淨。,附近車流多，交通有點亂，難停車，摩托車較方便！
4086	1	想舒適的中型公園，滿舒服的。造景不錯 有自然的味道。以下引自政府網站：,,新都生態公園是臺中市第一個以生態工法開闢的公園，佔地約2.5公頃，以生態工法結合 整體綠美化，引進八寶圳的河水，經淨化處理後，排入下游生態溝渠，並放養錦鯉魚，以作 為監測水質及觀賞之用，每到傍晚時分，就成為民眾散步遊憩的好地方。
4087	1	寓教於樂非常棒的地點，經由導覽老師帶隊解說，更進一步認識儒家建築的精妙。,,非常值得一往
4088	1	觀光寺廟
4089	1	舊鐵路的隧道保存良好已成古蹟，主體外觀是城堡的樣式，隧道口有簡易池塘景觀有魚蝦優游，原本地面軌道改鋪設步道且綠蔭盎然可行走亦可騎自行車，旁邊是現役台鐵軌道可坐在樹蔭下愜意地觀看列車來往
4090	1	突然經過走進來看,日式宿舍群有種置身日本的感覺～
4091	1	2樓還有常態展，展示著從唐山過台灣到日據時代間，所設置的不同年代的擬真場景，述說著台灣的故事，很值得來走走。
4092	1	漂亮開闊的地方，停車方便。
4093	1	鹿港龍山寺最早建於 1647 年，後於 1786 年遷建於目前位置，堪稱是鹿港必遊景點之首，也是現在臺灣保存最完整的清治時期宗教建築物。,,龍山寺為三進二院的格局，佔地一千六百多坪，建築與雕刻均呈現出百年建築的樸素古風美感。即便歷年來多有整修，大體上仍保存道光十一年（1831 年）重修後的基本風格。 …
4094	1	很大可以逛逛
4095	1	看到榕樹把房子纏成這樣，讓我想到吳哥窟。很有味道的地方，但晚上應該很適合拍恐怖片。哈哈哈。
4096	1	茶花展真的好漂亮!有機會再來一德走走!
4097	0	有點慘的地方，老實說一星都不到，每一樣缺點，都下降了遊玩心情。
4098	1	免費停車又有乾淨廁所 古蹟順手參觀 超過一百分
4099	1	風景漂亮，人煙稀少，在疫情嚴峻的情況下非常適合帶家人來遊玩，可惜野狗有點多要注意長輩與小朋友的安全，希望相關單位能關注與改善！
4100	0	服務人員動作慢，警衛態度很差
4101	1	來「台史博」2樓的常設展長知識，可以瞭解從遠古至現在有關台灣歷史（含荷西時期、明鄭時期、清領時期、日據時期、民國時期）、文化、生活、住民、產業、重大事件等等。 …
4102	0	5樓入口處負責拍照的小姐態度超差，說話也很厭世且非常的不耐煩，沒即時反應她下的指令就生氣大喊，101觀景台為國際門面，是留給遊客美好回憶的地方，但因為你的態度讓人連照片都不想看也不想購買留作紀念
4103	0	停車位粉少，停車場走10分鐘即可與蛙兒相遇，建議車停纜車站散步走過來不用20分鐘（1.6km），傍晚時分最美,超廣角平台一覽日月風光！
4104	0	用餐也不便宜 …
4105	1	彩繪的水準很高 非常有可看性
4106	0	很無聊
4107	1	裡面的介紹很清楚，更能深入了解歷史
4108	1	停車場很大，廁所乾淨，景色優美。
4109	1	是清水的古蹟廟宇，每回來清水走進去都能感受清烟環繞的餘香。,莊嚴的慈悲觀音菩薩，虔誠許願十分靈驗！
4110	1	風景不錯,但沒辦法待很久,停車要停糖廠那邊的樣子,另外一邊找不到停車的地方
4111	1	生態很豐富 環境優美
4112	1	交通方便的森林遊樂區，有安全的玩水景點，是消暑的好地方。這次看到較多獼猴出沒，記得不要餵食野生動物。
4113	0	不給騎空中腳踏車的機會，不給參訪民雄的機會醬擠
4114	1	腹地廣大可以遊玩一天散心拍照運動都方便
4115	1	舒適的園區，美術館與中式花園共存，適合拍照與散步。
4116	0	環境髒亂，瀑布景觀點被私人咖啡店佔據
4117	0	阿婆阿伯都在自視過高地指指點點，泉水不乾淨，更衣間、淋浴室都陰陰暗暗，而且還有些泥沙。 坦白說便宜又怎樣， 要是這麼髒，浸了都不知道會不會起皮膚病，而且整個地方又像是阿婆阿伯 建立勢力的地方。 政府要是真的想把這個景點做好， 要不擴充，要不限制人流，要不改善衛生。
4118	1	來麗寶可以順遊的景點之一，搭乘小火車拜訪月眉糖廠，有歷史文化給小朋友來學習，目前都是免門票的，走煙囪隧道，吃枝仔冰！
4119	1	可以到高塔上看台南的風景，如果塔上有方位介紹就更好了，可以知道方向，然後如果有以前運河的照片或圖片對比，從高處看，是非常美麗的景點之一。
4120	1	風景不錯！
4121	0	超爛！399票價看一堆髒亂舊設施雖然有些新設廉價遊戲設施但整體園區髒亂不潔（草木未理，廠區就設備鏽蝕髒污只新設鐵製造走道看廢墟）
4122	1	8/14當天傍晚去有看到市集活動跟歌手唱歌，歷史建築物很有故事
4123	1	非常值得一來
4124	1	運動
4125	1	氣氛很悠閒，進入大里舊市區後有一種和外界時空區隔的感覺，仿佛回到了70、80年代，這種感覺是和其他觀光化的老街不同的，實在難以言語形容，需要自己細心體會
4126	1	好美的風景，經過一定要停下來欣賞一下。
4127	1	配合導覽人員親切詳細的解說，覺得很有趣。門票還可以折抵消費，買了一爽夾腳拖，踩起來軟軟的很舒服。家人走路有駝背的習慣，買了一雙可以讓重心往後的拖鞋，讓人習慣變挺胸，對鞋有特殊需求的可以來看看。約1個小時可參觀完畢。
4128	1	很喜歡這裡的氛圍 很悠閒很舒服 就是台南的太陽太可怕😱😱😱走沒幾步路就快中暑的感覺 妝也都要花了😅😅
4129	1	適合來走走
4130	0	一直不開放主要區域
4131	1	晚上去參觀，知道夜景一定很美
4132	1	台灣有五座龍山寺其中，鹿港龍山寺建於清乾隆51年（西元1786年）， 歷史悠久、超過230年，且建築規模宏大、工藝精細，為台灣的國定古蹟。龍山寺佔地1,600多坪，為三進二院七開間的建築格局，由前而後依序為：山門、五門殿、戲台、拜殿、正殿、後殿等，保存完整閩南泉州的建築藝術 菁華，被譽為「米其林」評鑑為三星 級必遊景點。
4133	1	風景悠美，散步騎車的好地方
4134	0	感覺很不好，台北市政府一点都不用心
4135	1	修復、保存跟管理都做得很好。有提供免費專業的導覽人員可以預約。
4136	0	本來一樓洗手間附近有一排桌子及椅子供不是一樓咖啡店客人使用 现在全部被搬空 只剩長板凳子 不知道是什麼道理 不像是個關心弱勢及一般客人的機關衙門
4137	1	緬懷可不要有紛爭
4138	1	看到不錯的燈塔，剛好還能進去裡面近距離摸到燈塔(去鵝鑾鼻三次都沒摸到)。附近有賣漁港小吃可惜不是那麼美味。往海堤的方向走可以看到彰化應該是數一數二漂亮的海景(應該是吧，大城鄉的我沒去過)，還可以摸到很多風力發電機，推薦大家有機會過來看看美不勝收的美景！
4139	0	本來想乘坐恐龍，看到他的臉就取消念頭 …
4140	1	希望有更多方便抵達的交通工具
4141	1	佔地很大且博物館很漂亮，很適合來散步+放鬆，持有台南市民或在台南學校讀書的學生證不用門票錢哦！
4142	1	到高美濕地下去棧道前可以來,以下解說員說明：,台灣唯一紅白配色燈塔 …
4143	0	沒什麼特別，像女人街一樣
4144	0	十分老街，消費十分黑也十分貴～
4145	0	疫情過後人遊客變的沒以往人那麼多..
4146	1	奇美博物館 真的是聚集網美好地方～
4147	0	線上籤詩覺不出感應，顯得跟風兒戲，把信仰給娛樂化了！
4148	1	可以參觀雞精製作過程的觀光工廠，平日來人不多，遇到親切的導覽人員所以參觀的很開心，大約停留參觀30-60min，順便採購些保健食品當伴手禮，希望可以增加展示內容或舉辦活動可以增加再訪的欲望
4149	1	位于石岡東豐綠廊下方！一般遊客來東豐綠廊騎腳踏車. 多會錯過 這個景點！,次地點有樹木綠蔭遮蔽. 空氣好樹蔭下. 蠻涼爽的.可觀賞水壩週遭風景！ 有個小停車場也有（ 遊覽車車位） 可供免費停車！,適合全家老少. 來綠廊騎腳踏車時. 順道來走走晃晃！,餓了（  部份攤販星期六. 日才有開）在綠廊旁有攤販.可 購買嚐嚐
4150	0	附近停了太多接駁車，旅客很難找到停車位。
4151	0	沒用
4152	1	在市區內的祕境，廣闊的綠蔭空間，有間文青質感的小店優雅佇立著，隨處皆可見美景。,進入名為“山產店”的咖啡廳，享用著特色物產，馬奧咖啡、土肉桂捲、土肉桂蜜茶，望出窗外的荷花池，真希望時間能停留在那一刻寧靜。
4153	0	步道好走、視野寬廣 、停車方便、,有美食街、附近也有很多餐廳與小吃,可惜部分設施維護不佳，需注意安全
4154	1	喜歡這裡的人文，雖然沒有過去熱鬧，離熱鬧市區一些些距離，要稍稍少個一兩度的氣候，小小走一下其實蠻舒服。
4155	1	蠻好玩的地方,草莓:strawberry:相關產品食品蠻多的 …
4156	0	因為讓一般民眾可以釣魚，感覺環境並不好
4157	1	從老街入口就能體會蹦蹦跳的蝦餅
4158	0	一趟大概可以載30位民眾
4159	0	沒什麼好逛的，噱頭就是天燈！？
4160	0	烏來老街的古早味杏仁湯加油條，真的是味道有夠難吃的，好讓人失望喔
4161	1	好吃，好逛，非常美麗，也很有人情味。
4162	1	門票100元非常超值,古色古香景色宜人,繞湖的城牆往湖面拍處處是風景,適合散散步欣賞藝術家辛苦的結晶,街頭藝人（黃笙耘）表演非常優質,真是不虛此行.
4163	1	在安平古堡附近，走路大約十分鐘抵達，此園區門票是德記洋行包含安平樹屋，平日人少，想安靜沉浸在歷史中的人可以選擇平日來。
4164	0	從遠處看很漂亮的燈塔，但是靠近一看會覺得建造得有點混。
4165	1	價格實惠 …
4166	1	媽祖廟前白天熱鬧的市集&夜間靜謐的純樸風，唐山石做的門檻、倒栽古榕、百年歷史的古老建築&在地老店的大里杙⋯等你一起來探訪:smiling_face_with_smiling_eyes: …
4167	1	四季皆美的農場,11月來可賞楓葉及銀杏
4168	0	沒去過
4169	0	雜亂無章
4170	1	非假日來，好停車又悠閒.,泡杯茶，很可以舒服ㄧ下午..,戶外雖不大，卻易駐足在老榕樹前。,唯，小黑蚊很親人，要防範:grinning_face_with_sweat: …
4171	1	原本只是假日想殺時間來隨便走走沒想到規劃比想像中好，以全票50元學生票30元來說非常超值，看得出來有用心經營:thumbs_up_light_skin_tone:,以921地震受損害的校園來作為教材寓教於樂，讓沒經歷過921的小朋友也能由肉眼體驗921的可怕，同時介紹地震的成因與災害發生時的正確逃生觀念、防震建築工法等等知識。 …
4172	1	韓國有很多可以實現願望的地方。
4173	1	規劃的很不錯，有廁所也有商家！
4174	0	去吃個東西就離開了，太空虛導致沒什麼好逛的⋯
4175	1	平日傍晚時分到訪，帶3歲女兒跑跑放電，環境乾淨也好停車，真的是海線朋友的後花園:thumbs_up: …
4176	1	台中最新，好逛又好拍的草悟道娛樂休閒廣場，多肉植物與森林系植栽設計，美觀又療癒，廣場內有多家美食小吃以及飲品店，假日常辦市集，還有街頭藝人表演，值得一遊。
4177	1	餐點普通 但園區滿大 花種很多 很適合情侶 家人同遊。
4178	1	位於彰化社頭鄉的襪子毛巾觀光工廠，停車算是還好，路蠻大條的，找一下都有車位，價位算是中上，但是品質不算差，假日平日都適合帶家人路過可以逛逛休憩。
4179	1	沒有老街的樸素、寧靜的氛圍，跟多數的老街—樣成為商業化
4180	1	虎尾鐵橋以前是台糖小火車，載甘蔗運糖用的鐵道，只是現在沒有在製糖所以沒有在用了
4181	1	唯一小缺點就是環境有點缺乏整理，其他大致都很不錯。
4182	1	親子活動DIY超棒！解說員也很用心！
4183	0	明明每項入口處都有表示禁止代排及插隊，還是有一堆父母在那邊不識字，一個人排要差三四個進來，跟工作人員反應他們也充滿無奈，如果不想受氣可以別來了。。。
4184	1	園區內免費停車，入口處在東勢高工旁邊，可當做大型公園走走散步。
4185	1	伯仲之間
4186	1	慈恩塔，散步踏青不錯，空氣新鮮，地大有小朋友的那是跑跳的好地方:thumbs_up:,但老人家要考慮一下腳力 …
4187	1	很安靜的地方，可以拍漂亮的假掰照，人不多
4188	1	園區規劃的很漂亮、也很乾淨
4189	1	環境清幽，室內冷氣涼爽！,停車場很大，名間附近許多景點可以一起玩，後方還有茶田可以欣賞，非常舒服！
4190	0	可以感覺到沒什麼進步，不管是規劃賣的東西還有展示的物品，還有擺一艘達悟族的船，真的不知道在幹什麼，不去也罷
4191	1	位於台灣西部濱海的椬梧滯洪池，想要前往參觀就要導航到口湖遊客中心。不管平日假日，遊客中心都有免費的腳踏車供借用，並且滿好騎的！,建議午後陽光較弱後騎乘欣賞滯洪池風光，這次正午時分環池太熱，所幸臨海的微風徐徐，不至於熱到中暑。,沿途有很多小涼亭可以暫停休息，也很多樹木陰影。 …
4192	0	服務員態度非常的差，一個約為50歲以上的女生，只是問售票的情形而已，他卻很嚴厲地直接說隔壁隔壁，我覺得非常的扯，希望可以改進
4193	1	很適合帶小孩參觀一整天
4194	1	夏天消暑的好地方，遊憩區內假日的供餐只有50份，要早點去吃，好在因為天氣預報會有午後雷陣雨，遊客不多，我們才可吃到，老闆很親切，紅肉李子汁是他們家自產，說不施肥不噴農藥，以自然為主，所以不會很甜，很棒！
4195	0	裡面的密室脫逃，服務人員態度有夠差，開頭解釋不清不楚，很像機器人在闡述規則，結束時一副不耐煩的想要一直趕人走，遊戲時間也很短，體驗巨差^^極度不推薦！
4196	1	景色不錯
4197	1	古色古香的景點，可惜沒有太多人前來，不過卻也奮為這樣子，讓這裡十分安靜，在台中市區中有一種鬧中取靜的感覺。,,從大門口進入後，越過小橋，愈往裡走，愈能感受到莊嚴的氣氛。
4198	1	老街熱鬧，尋幽探訪市集美食.藝術裝置，值得一看
4199	1	可登高360度展望日月潭寬廣景色真是太棒了！
4200	1	位於台中的麗寶樂園是一個多元完善的休閒渡假區，麗寶佔地有200公頃，裡面總共分為六大區，除了「夢想城堡」跟「D-Street」是比較不適合小朋友外，基本上只要滿110公分，能玩的就很多了。像旋轉木馬、轉轉車之類的就好幾個，小朋友要刺激一點的也能玩激流泛舟。還有探索樂園主要是遊樂設施為主加上「福容大飯店」與OUTLETET，來玩時可以來很久很豐富。
4201	1	很漂亮壯觀的樹屋
4202	1	不錯。
4203	1	將老舊的眷村透過彩繪使其添增新的樣貌，雖然只有短短的幾公尺的路程，卻可以滯留下來讓人多拍一些照片留戀。有公廁及停車場，一小時20大洋。
4204	1	就要安排一天的時間給奇美博物館。
4205	1	與家人經過此地，到裡面觀看走走，很多歷史意義。
4206	0	裡面東西還很貴 …
4207	0	她會傳達錯誤訊息！ …
4208	1	好多遊民，涼亭滿滿的遊民⋯
4209	1	有好多大型攀爬遊具，台中真得很適合多一點這樣子的公園，不要每個公園都長的一樣，都是塑膠玩具，建議公家單位可以多置置這類的遊具。
4210	0	好景-海、風車、鐵道、田園,好停車,有新廁所-但維護可以更好。
4211	1	"個人就住潭子，離家腳踏車不到10分鐘路程，潭子區的住戶都免費，只要有開放想去隨時都可，不過搬來潭子十幾年，只去過兩次，原因是之前都還不知，看名稱有山莊就想會不會在有些遠的新田山中，路不好走不易到達，是幾年前潭雅神自行車道回家好奇騎改走潭富路時偶然經過才知道原來這市定古蹟就在我家附近而已@@""，天天去景色畢竟會看膩，偶爾去會是個散心、欣賞舊物與瞭解舊事的好所在！說不定還有新的活動，最近一次（也是第二次==＂）在去年105年12月，就剛好有舊時玩具的展覽"
4212	1	莊嚴且香火鼎盛,內部很豪華明亮,只有四個爐，故4炷香即可 …
4213	1	來台南玩不可錯過的景點之一，爬文推薦之首。
4214	0	一家4口票價1300多，超貴的。抵用券只能抵套餐。平日很多設施沒開放，票價也沒比較便宜!地點標示不清，設施老舊也沒整理維護，廁所又臭，雨後一堆地方積水。跟奇美博物館相比實在差多了，完全不值這個價格……
4215	1	第一次來，整個驚豔！,,可以免費停車， …
4216	0	人多擁擠，年長者居多。淋浴間簡陋只有冷水。泳衣脫水，洗熱水澡（限時間），吹髮，都需另付費，加起來的錢還不如到附近百元湯屋更舒適
4217	1	車位不多，要找一下。很多賣咖啡的，跟部分有特色的古早味小吃，意外的我發現有草莓口味的龍鬚糖，但很快就賣完了
4218	1	原生熊豐富  輕旅行極佳處
4219	1	親切溫暖 令人懷念的好所在
4220	1	ᐟ 已經來好幾次了～這裡的環境真的不錯！今天是第一次帶狗來遛遛٩( ´ω` )و也是第一次注意到原來有很多人會帶狗狗去ଘ(੭ˊ꒳​ˋ)੭✧不過記得要繫繩啦(總是會有一兩個沒繫的( ⸝⸝>⤚<))不然膽小的毛孩看到有別隻狗狗都會一副很緊張的樣子(꒪ω꒪υ)是說最近公廁好像在整修喔！但旁邊有流動廁所ദി  ᷇ᵕ  ᷆  )
4221	0	油漆班脱太嚴重~
4222	1	其他的工作人員態度都非常好
4223	0	東西也越賣越貴 …
4224	0	池中無魚，松鼠斷跡，毫無生氣！
4225	1	很棒的親子體驗，幫助小朋友手部動作的練習
4226	1	「無處不書、無處不畫、無處不雕」處處令人驚艷，不愧是台灣古蹟十大民宅之首，十分幽靜雅緻的風景名勝，若能參加園內導覽更佳！
4227	1	古今文化的展現
4228	0	很久沒來了 火還是一樣旺
4229	1	西進武嶺的起點，單車族會到此拍照後攻上武嶺
4230	1	看見眾多考生向孔子至聖先師許下考試目標 …
4231	0	照片第24張 …
4232	0	機車汽車不能分開嗎？ …
4233	1	一直很喜歡這裡的氛圍跟小吃，有空可以多來逛逛
4234	1	環境不錯，可惜是個殺人魔記念園區
4235	1	可惜晚的一天到，銀杏葉全部掉光了，還好還有槭樹，落羽松及其他景色可以看，到遊客休息中心，喝杯熱奶茶，吃塊鬆餅，呼吸1新鮮空氣，也很不錯
4236	0	小心車行。白天景象有點被煙霧遮住。
4237	0	買了200元無限暢玩票結果每樣遊樂器材都要額外貼錢,那無限暢玩意義在哪？
4238	0	連假千萬別來，買票等船的時間就要好幾小時。附近又沒有地方讓人可以逛這麼久。
4239	1	介紹台灣手套工業的歷史，很好教育小朋友的地方，地方不大但是很精緻，頂樓可以看見高鐵奔馳的風景。,還有一些業主的特殊石頭之類的收藏
4240	1	午後買杯清水特產好喝的華得來，轉個彎就能到的鰲峰山，和好友一同散散步聊聊天，令人放鬆的好去處。
4241	0	場內即有露天汽車停車場，一次50元
4242	1	安靜清幽的地方,如果需要到大板根，建議早出發，因為下午會有濃霧，越到傍晚霧非常濃 …
4243	1	學生有帶學生卡免費入場😄 …
4244	1	台中市著名古蹟，屬於二進多護龍的民宅，適合大人小孩走走，認識在地文化
4245	1	非常好的生態區。
4246	0	什麼叫古蹟！？這才叫古蹟，與其那些修的富麗堂皇跟把當初原貌都五彩繽紛的還回去的廟，還不如這樣一座經歷過一場大火淬煉後而重新回到世人面前的國家一級古蹟。,這麼做真的太好了，我打從心裡這樣覺得，能夠這樣的感受到沒有刻意上色可以讓你覺得歷史就該這樣的廟宇，尤其是那開放式的空間，還能讓你感受到心裡寧靜莊嚴的感覺，真的不是其他修復過後的古蹟可以比擬的。 …
4247	1	我們在這裡花了近2個小時參觀,有分5個展示區,值得慢慢的看展區介紹,有一些趣味的互動遊戲,意外有意思的文化館
4248	1	可能因為平日前往  人數稀少部分店家休息，但冰品還是一樣好吃
4249	1	有故事的茶園很好拍照，有懷舊的物件，各種茶葉的香味可以聞香，精緻的包裝很適合送禮，茶葉蛋又Q又香，很棒的地方，門票部分金額可以抵消費！
4250	1	今天的天空陰陰沈沈的，沒有微風輕輕的吹，卻有著一股沁人的涼意！偌大的孔廟外圍的庭院裡，只有我一個行人默默地走著，兩旁的行道樹下，只有踩著乾枯樹葉的沙沙聲。越過拱橋的那一側，喧雜的車水馬龍跟圍牆內靜謐的時空，完全是兩回事！在沒有其他的遊客的濃蔭的樹下，看不到一絲陽光，只有小松鼠悠悠的晃著尾巴，找著食物！也許因為疫情的關係吧！整個孔廟竟然除了志工在門口量著體溫跟登記遊客姓名之外，見不到一個人影！從來沒有見到這麼空曠的廟埕，竟然可以讓我一個人獨享這難得的早晨時光。如果可以的話，希望你也能獨自享有這樣的一段時光，獨佔這樣悠然的一個人的空間，似乎天地間只有自己！
4251	1	不見得要買門票，外圍就很值得逛逛了
4252	1	讚，充滿老街的藝術氣息，但連假人的確多
4253	0	下山交通極不方便，車內又擠又要站很長時間
4254	1	歷史悠久的古蹟，號稱「全台首學」，是明鄭時期的建築。目前祭儒家思想之祖——孔子。整個參觀環境恬靜舒適，建築群皆保存完整，維護妥當。
4255	0	每年傳統的藝閣及遊行很有趣，連我家人都喜歡，只是為了拿免費贈品，旁邊的歐巴桑們都不顧我手裡還抱著小朋友的狀況下，硬是亂搶奪一通，感覺較差。
4256	1	老街裡什麼都有賣，吃吃喝喝還不錯，附近有幾處停車場可停車假日人潮非常非常多
4257	1	環境整體不錯，植物相豐富，值得一往。,目前只是去教太極拳，環境還不熟悉。但是非常感謝有這樣子的好環境。,感恩相關的部門單位。
4258	0	還不錯只是車道隧道下方還沒新建好有點可惜。
4259	1	很適合當雨備/防曬的歷史博物館
4260	1	親子設備不錯
4261	1	第一次來 坐船逛綠色隧道 風景很漂亮 解說員很有趣 也詳細解說生態跟歷史👍沿途都能看到很多魚跟螃蟹☺️ …
4262	1	國定古蹟沒有著名廟宇的喧囂雜鬧，古色古香沉寂肅靜，歷史歲月刻畫滿滿斑駁痕跡；有專業解說員為遊客介紹。
4263	0	我第一次給1顆星
4264	1	休閒走走好地方！
4265	0	櫃檯那位女生，態度不好就不要來上班，買東西還要看你臉色，請你對每位客人態度都一致好嗎？
4266	1	不管是學生、大人、老人、小孩和毛小孩都可以待在這裡一整天🤣🤣🤣 （可以帶野餐墊坐在草皮悠閒自在）
4267	1	附近有很多吃的，可以來走走逛逛。
4268	1	騎著小折就來到這裡，台南現今熱鬧的地方都變了，當它是個早上版的夜市吧。^_^
4269	1	村內看到的景像處處是殘磚破瓦，喜歡復古風、斷瓦殘垣氛圍的不可錯過，彷彿穿越時空來到古早年代。
4270	0	極度不推薦。
4271	1	來這野餐，帶著「函記」的白鶴靈芝茶、海燕窩及冷泡茶，休閒又消暑，野餐墊鋪著在綠地藍天蟲鳴下，很適合全家和樂的好去處。
4272	0	廢廢地。
4273	1	上次去遇到很多中山國中的人（可能因為我也是中山的🤔），環境優美，也希望這次的孔廟祈禱之旅能使我考上理想的學校 …
